parameter_code,parameter_name,state_name,anio,promedio_anual_estado
42101,Carbon monoxide,Washington,2015,0.40945470434252174
42101,Carbon monoxide,Washington,2016,0.3619640354582154
42101,Carbon monoxide,Washington,2017,0.3105136552123203
42101,Carbon monoxide,Washington,2018,0.2965071240712304
42101,Carbon monoxide,Washington,2019,0.292762337787376
42101,Carbon monoxide,Washington,2020,0.27529795175342353
42101,Carbon monoxide,Washington,2021,0.2517461590964271
42101,Carbon monoxide,Washington,2022,0.2561574418205253
42101,Carbon monoxide,Washington,2023,0.24703002344578157
42101,Carbon monoxide,Washington,2024,0.1703268288540085
42101,Carbon monoxide,West Virginia,2015,0.26053639448836763
42101,Carbon monoxide,West Virginia,2016,0.28356969736228543
42101,Carbon monoxide,Wisconsin,2015,0.2816744550747938
42101,Carbon monoxide,Wisconsin,2016,0.26097953800840634
42101,Carbon monoxide,Wisconsin,2017,0.20374404149078565
42101,Carbon monoxide,Wisconsin,2018,0.26567819537389253
42101,Carbon monoxide,Wisconsin,2019,0.2679000420023027
42101,Carbon monoxide,Wisconsin,2020,0.21547995991106025
42101,Carbon monoxide,Wisconsin,2021,0.22654785027367164
42101,Carbon monoxide,Wisconsin,2022,0.24916011529507343
42101,Carbon monoxide,Wisconsin,2023,0.2849498717923924
42101,Carbon monoxide,Wisconsin,2024,0.25957364073200806
42101,Carbon monoxide,Wyoming,2015,0.08241646562152691
42101,Carbon monoxide,Wyoming,2016,0.15859885430605195
42101,Carbon monoxide,Wyoming,2017,0.1570030767397095
42101,Carbon monoxide,Wyoming,2018,0.09353181857610265
42101,Carbon monoxide,Wyoming,2019,0.10012381764804958
42101,Carbon monoxide,Wyoming,2020,0.11037884498045329
42101,Carbon monoxide,Wyoming,2021,0.11279408124236046
42101,Carbon monoxide,Wyoming,2022,0.09913455807368955
42101,Carbon monoxide,Wyoming,2023,0.11525097031133122
42101,Carbon monoxide,Wyoming,2024,0.10066534457032207
42401,Sulfur dioxide,Alabama,2015,1.023426082919118
42401,Sulfur dioxide,Alabama,2016,1.2672968547603047
42401,Sulfur dioxide,Alabama,2017,1.9845474091995299
42401,Sulfur dioxide,Alabama,2018,1.5965834684151066
42401,Sulfur dioxide,Alabama,2019,1.3443701347226795
42401,Sulfur dioxide,Alabama,2020,0.7261616943570994
42401,Sulfur dioxide,Alabama,2021,0.6011959274887289
42401,Sulfur dioxide,Alabama,2022,0.33849929177053845
42401,Sulfur dioxide,Alabama,2023,0.7955945447199566
42401,Sulfur dioxide,Alabama,2024,0.2435750249149874
42401,Sulfur dioxide,Alaska,2015,6.716054820204432
42401,Sulfur dioxide,Alaska,2016,5.7828280454817484
42401,Sulfur dioxide,Alaska,2017,5.845588755416479
42401,Sulfur dioxide,Alaska,2018,5.558145804155183
42401,Sulfur dioxide,Alaska,2019,5.630651988988526
42401,Sulfur dioxide,Alaska,2020,4.336049293269735
42401,Sulfur dioxide,Alaska,2021,3.760482422420955
42401,Sulfur dioxide,Alaska,2022,3.6082728788764045
42401,Sulfur dioxide,Alaska,2023,1.966503950984138
42401,Sulfur dioxide,Alaska,2024,2.2727656603670443
42401,Sulfur dioxide,Arizona,2015,1.5454129041355056
42401,Sulfur dioxide,Arizona,2016,1.1930059282834382
42401,Sulfur dioxide,Arizona,2017,1.437597940144891
42401,Sulfur dioxide,Arizona,2018,1.1327143816495209
42401,Sulfur dioxide,Arizona,2019,0.9481488893388872
42401,Sulfur dioxide,Arizona,2020,0.6829595603652976
42401,Sulfur dioxide,Arizona,2021,0.42314551028250996
42401,Sulfur dioxide,Arizona,2022,0.31586413490174403
42401,Sulfur dioxide,Arizona,2023,0.4178243353823384
42401,Sulfur dioxide,Arizona,2024,0.4204962404514629
42401,Sulfur dioxide,Arkansas,2015,1.3325530778875707
42401,Sulfur dioxide,Arkansas,2016,0.8116221896967962
42401,Sulfur dioxide,Arkansas,2017,0.6148730957889387
42401,Sulfur dioxide,Arkansas,2018,0.6158511420079013
42401,Sulfur dioxide,Arkansas,2019,0.9012049619011822
42401,Sulfur dioxide,Arkansas,2020,0.5466339058747413
42401,Sulfur dioxide,Arkansas,2021,0.4477397943135247
42401,Sulfur dioxide,Arkansas,2022,0.6013094461682389
42401,Sulfur dioxide,Arkansas,2023,0.44922436078832256
42401,Sulfur dioxide,Arkansas,2024,0.40133764194943206
42401,Sulfur dioxide,California,2015,0.4317317359210383
42401,Sulfur dioxide,California,2016,0.5305215037794563
42401,Sulfur dioxide,California,2017,0.455130390544144
42401,Sulfur dioxide,California,2018,0.4722072717072871
42401,Sulfur dioxide,California,2019,0.5253768914333871
42401,Sulfur dioxide,California,2020,0.47024440310192217
42401,Sulfur dioxide,California,2021,0.5135095222168364
42401,Sulfur dioxide,California,2022,0.45199787523425433
42401,Sulfur dioxide,California,2023,0.4381397342707971
42401,Sulfur dioxide,California,2024,0.2225985478566131
42401,Sulfur dioxide,Colorado,2015,1.5009891851462993
42401,Sulfur dioxide,Colorado,2016,1.400115330942367
42401,Sulfur dioxide,Colorado,2017,0.878452125044435
42401,Sulfur dioxide,Colorado,2018,0.7186083551588399
42401,Sulfur dioxide,Colorado,2019,0.7689052709836506
42401,Sulfur dioxide,Colorado,2020,0.5905594096611826
42401,Sulfur dioxide,Colorado,2021,0.5537755496245436
42401,Sulfur dioxide,Colorado,2022,0.4548519915573624
42401,Sulfur dioxide,Colorado,2023,0.6734012538132146
42401,Sulfur dioxide,Colorado,2024,0.46135302443817894
42401,Sulfur dioxide,Connecticut,2015,0.4418585322089435
42401,Sulfur dioxide,Connecticut,2016,0.3912840552022449
42401,Sulfur dioxide,Connecticut,2017,0.2835761438809446
42401,Sulfur dioxide,Connecticut,2018,0.243353296479917
42401,Sulfur dioxide,Connecticut,2019,0.2143257027901774
42401,Sulfur dioxide,Connecticut,2020,0.20422287602579214
42401,Sulfur dioxide,Connecticut,2021,0.1765830130461617
42401,Sulfur dioxide,Connecticut,2022,0.20559717397510116
42401,Sulfur dioxide,Connecticut,2023,0.16723126920640227
42401,Sulfur dioxide,Connecticut,2024,0.1585455466598858
42401,Sulfur dioxide,Delaware,2015,0.49202813420143926
42401,Sulfur dioxide,Delaware,2016,0.3837030154527556
42401,Sulfur dioxide,Delaware,2017,0.2734356742873891
42401,Sulfur dioxide,Delaware,2018,0.26481366500555814
42401,Sulfur dioxide,Delaware,2019,0.3099445957176929
42401,Sulfur dioxide,Delaware,2020,0.307420999253466
42401,Sulfur dioxide,Delaware,2021,0.2627236440414414
42401,Sulfur dioxide,Delaware,2022,0.2824492452176025
42401,Sulfur dioxide,Delaware,2023,0.25745145398154645
42401,Sulfur dioxide,Delaware,2024,0.279921039128617
42401,Sulfur dioxide,District Of Columbia,2015,1.2836734712492641
42401,Sulfur dioxide,District Of Columbia,2016,1.0456017993247855
42401,Sulfur dioxide,District Of Columbia,2017,0.8495093482546509
42401,Sulfur dioxide,District Of Columbia,2018,0.7636129956951024
42401,Sulfur dioxide,District Of Columbia,2019,0.9981192725843269
42401,Sulfur dioxide,District Of Columbia,2020,0.8790762153993991
42401,Sulfur dioxide,District Of Columbia,2021,0.6715188388085647
42401,Sulfur dioxide,District Of Columbia,2022,0.6731064675623863
42401,Sulfur dioxide,District Of Columbia,2023,0.47301237681260166
42401,Sulfur dioxide,District Of Columbia,2024,0.2787304880206683
42401,Sulfur dioxide,Florida,2015,0.4907214704867914
42401,Sulfur dioxide,Florida,2016,0.4220933365049285
42401,Sulfur dioxide,Florida,2017,0.5159463156997229
42401,Sulfur dioxide,Florida,2018,0.656264239936856
42401,Sulfur dioxide,Florida,2019,0.8434599863606094
42401,Sulfur dioxide,Florida,2020,0.7792059421559904
42401,Sulfur dioxide,Florida,2021,0.7404546118055156
42401,Sulfur dioxide,Florida,2022,0.9419440176178343
42401,Sulfur dioxide,Florida,2023,0.8004703691837529
42401,Sulfur dioxide,Florida,2024,0.7282993506751161
42401,Sulfur dioxide,Georgia,2015,1.1886111685511256
42401,Sulfur dioxide,Georgia,2016,1.2283408389578128
42401,Sulfur dioxide,Georgia,2017,0.8814070414463944
42401,Sulfur dioxide,Georgia,2018,0.6946746765917784
42401,Sulfur dioxide,Georgia,2019,0.9216990502485387
42401,Sulfur dioxide,Georgia,2020,0.8776209378095027
42401,Sulfur dioxide,Georgia,2021,0.93087942127371
42401,Sulfur dioxide,Georgia,2022,0.9279451014355995
42401,Sulfur dioxide,Georgia,2023,1.3050046030543936
42401,Sulfur dioxide,Georgia,2024,1.0866613094780706
42401,Sulfur dioxide,Hawaii,2015,9.20119267581001
42401,Sulfur dioxide,Hawaii,2016,11.586547572843793
42401,Sulfur dioxide,Hawaii,2017,11.930420412335975
42401,Sulfur dioxide,Hawaii,2018,10.943126242840297
42401,Sulfur dioxide,Hawaii,2019,1.3618344404083793
42401,Sulfur dioxide,Hawaii,2020,1.6887057911107004
42401,Sulfur dioxide,Hawaii,2021,2.8575514642569173
42401,Sulfur dioxide,Hawaii,2022,2.5019351532176155
42401,Sulfur dioxide,Hawaii,2023,1.9149473089426337
42401,Sulfur dioxide,Hawaii,2024,1.4052782681162228
42401,Sulfur dioxide,Idaho,2015,1.0749744973397588
42401,Sulfur dioxide,Idaho,2016,1.1212924170242082
42401,Sulfur dioxide,Idaho,2017,1.0477660298022917
42401,Sulfur dioxide,Idaho,2018,1.2207646225550988
42401,Sulfur dioxide,Idaho,2019,1.298749902954527
42401,Sulfur dioxide,Idaho,2020,1.4163566749634775
42401,Sulfur dioxide,Idaho,2021,1.1549101924864567
42401,Sulfur dioxide,Idaho,2022,1.068868753847167
42401,Sulfur dioxide,Idaho,2023,0.8799838889133991
42401,Sulfur dioxide,Idaho,2024,0.7394974321244874
42401,Sulfur dioxide,Illinois,2015,1.176011002163995
42401,Sulfur dioxide,Illinois,2016,0.9768267303754244
42401,Sulfur dioxide,Illinois,2017,0.9501497434760264
42401,Sulfur dioxide,Illinois,2018,1.0024535112358708
42401,Sulfur dioxide,Illinois,2019,0.9689372972027563
42401,Sulfur dioxide,Illinois,2020,1.0507487542255762
42401,Sulfur dioxide,Illinois,2021,1.1907077697154829
42401,Sulfur dioxide,Illinois,2022,0.7561871235374261
42401,Sulfur dioxide,Illinois,2023,1.0377120862037896
42401,Sulfur dioxide,Illinois,2024,0.47168008692329255
42401,Sulfur dioxide,Indiana,2015,1.804015825890227
42401,Sulfur dioxide,Indiana,2016,1.3188117688173615
42401,Sulfur dioxide,Indiana,2017,0.7857201186691667
42401,Sulfur dioxide,Indiana,2018,0.3682206803921718
42401,Sulfur dioxide,Indiana,2019,0.5804151303946401
42401,Sulfur dioxide,Indiana,2020,0.7745839905392968
42401,Sulfur dioxide,Indiana,2021,0.9529276147696515
42401,Sulfur dioxide,Indiana,2022,0.7091401264053263
42401,Sulfur dioxide,Indiana,2023,0.8149391317316499
42401,Sulfur dioxide,Indiana,2024,0.5194887900255883
42401,Sulfur dioxide,Iowa,2015,1.1300115943736997
42401,Sulfur dioxide,Iowa,2016,0.7107245260904542
42401,Sulfur dioxide,Iowa,2017,0.6052330082892355
42401,Sulfur dioxide,Iowa,2018,0.46836986525009755
42401,Sulfur dioxide,Iowa,2019,0.43718828057161246
42401,Sulfur dioxide,Iowa,2020,0.5546974428533132
42401,Sulfur dioxide,Iowa,2021,0.6361727138514409
42401,Sulfur dioxide,Iowa,2022,0.7227730177743561
42401,Sulfur dioxide,Iowa,2023,0.4113248571940177
42401,Sulfur dioxide,Iowa,2024,0.4804742271789742
42401,Sulfur dioxide,Kansas,2015,1.2332617910763535
42401,Sulfur dioxide,Kansas,2016,0.8680483920519896
42401,Sulfur dioxide,Kansas,2017,0.9480300830955494
42401,Sulfur dioxide,Kansas,2018,0.9872918093101359
42401,Sulfur dioxide,Kansas,2019,0.8155666930026132
42401,Sulfur dioxide,Kansas,2020,0.6226541095979463
42401,Sulfur dioxide,Kansas,2021,0.7734640727957386
42401,Sulfur dioxide,Kansas,2022,0.6072707057648216
42401,Sulfur dioxide,Kansas,2023,0.07965247516071952
42401,Sulfur dioxide,Kansas,2024,0.2733490596722269
42401,Sulfur dioxide,Kentucky,2015,0.8600291340754221
42401,Sulfur dioxide,Kentucky,2016,0.6213827015661341
42401,Sulfur dioxide,Kentucky,2017,0.6611169074843186
42401,Sulfur dioxide,Kentucky,2018,0.631719877976928
42401,Sulfur dioxide,Kentucky,2019,0.6373772255914679
42401,Sulfur dioxide,Kentucky,2020,0.5753727308192776
42401,Sulfur dioxide,Kentucky,2021,0.6438504383928735
42401,Sulfur dioxide,Kentucky,2022,0.7285471289590684
42401,Sulfur dioxide,Kentucky,2023,0.6079984999753097
42401,Sulfur dioxide,Kentucky,2024,0.9874923955919046
42401,Sulfur dioxide,Louisiana,2015,1.3990762177247809
42401,Sulfur dioxide,Louisiana,2016,1.7538165930071081
42401,Sulfur dioxide,Louisiana,2017,1.2291846975437648
42401,Sulfur dioxide,Louisiana,2018,1.1014480349940503
42401,Sulfur dioxide,Louisiana,2019,0.7101668393422588
42401,Sulfur dioxide,Louisiana,2020,0.6728602988445785
42401,Sulfur dioxide,Louisiana,2021,0.9173897175861075
42401,Sulfur dioxide,Louisiana,2022,0.8657035419853826
42401,Sulfur dioxide,Louisiana,2023,0.6667172657517388
42401,Sulfur dioxide,Louisiana,2024,0.5285314720418448
42401,Sulfur dioxide,Maine,2015,0.6399233915961489
42401,Sulfur dioxide,Maine,2016,0.502241859662607
42401,Sulfur dioxide,Maine,2017,0.8530321565928004
42401,Sulfur dioxide,Maine,2018,0.3601815682576176
42401,Sulfur dioxide,Maine,2019,0.08037309087782657
42401,Sulfur dioxide,Maine,2020,0.12093406135792165
42401,Sulfur dioxide,Maine,2021,0.06727991878460275
42401,Sulfur dioxide,Maine,2022,0.048458249742981734
42401,Sulfur dioxide,Maine,2023,0.046618679730357285
42401,Sulfur dioxide,Maine,2024,0.03181903217329803
42401,Sulfur dioxide,Maryland,2015,0.8708148866834713
42401,Sulfur dioxide,Maryland,2016,0.6548791228536468
42401,Sulfur dioxide,Maryland,2017,0.3213509460950685
42401,Sulfur dioxide,Maryland,2018,0.37930573350843744
42401,Sulfur dioxide,Maryland,2019,0.29799960708006845
42401,Sulfur dioxide,Maryland,2020,0.19149860659328563
42401,Sulfur dioxide,Maryland,2021,0.2677821939266054
42401,Sulfur dioxide,Maryland,2022,0.21058421210896527
42401,Sulfur dioxide,Maryland,2023,0.1576235678147911
42401,Sulfur dioxide,Maryland,2024,0.1694496481234723
42401,Sulfur dioxide,Massachusetts,2015,0.7022804999423463
42401,Sulfur dioxide,Massachusetts,2016,0.7235100339168347
42401,Sulfur dioxide,Massachusetts,2017,0.6427468347963335
42401,Sulfur dioxide,Massachusetts,2018,0.5441586048088517
42401,Sulfur dioxide,Massachusetts,2019,0.32448515135413464
42401,Sulfur dioxide,Massachusetts,2020,0.29615188764917705
42401,Sulfur dioxide,Massachusetts,2021,0.23520273842097286
42401,Sulfur dioxide,Massachusetts,2022,0.30686739054224677
42401,Sulfur dioxide,Massachusetts,2023,0.2864424208813665
42401,Sulfur dioxide,Massachusetts,2024,0.38816542518204095
42401,Sulfur dioxide,Michigan,2015,1.649159441386735
42401,Sulfur dioxide,Michigan,2016,1.4710283975882734
42401,Sulfur dioxide,Michigan,2017,1.3614833696308715
42401,Sulfur dioxide,Michigan,2018,1.428025292331953
42401,Sulfur dioxide,Michigan,2019,1.2149243838339772
42401,Sulfur dioxide,Michigan,2020,1.0062335758631549
42401,Sulfur dioxide,Michigan,2021,0.9304560399150079
42401,Sulfur dioxide,Michigan,2022,0.8717865565389221
42401,Sulfur dioxide,Michigan,2023,0.5828008444459187
42401,Sulfur dioxide,Michigan,2024,1.0313302348385158
42401,Sulfur dioxide,Minnesota,2015,0.7211884184206961
42401,Sulfur dioxide,Minnesota,2016,1.0720791322843748
42401,Sulfur dioxide,Minnesota,2017,0.9196946765239624
42401,Sulfur dioxide,Minnesota,2018,0.9004579217128638
42401,Sulfur dioxide,Minnesota,2019,0.688106890337438
42401,Sulfur dioxide,Minnesota,2020,0.9335755670911218
42401,Sulfur dioxide,Minnesota,2021,0.8613443967709249
42401,Sulfur dioxide,Minnesota,2022,0.689625849746322
42401,Sulfur dioxide,Minnesota,2023,0.8289631054867006
42401,Sulfur dioxide,Minnesota,2024,0.7008533705298214
42401,Sulfur dioxide,Mississippi,2015,0.591157863366317
42401,Sulfur dioxide,Mississippi,2016,0.3639866761668541
42401,Sulfur dioxide,Mississippi,2017,0.5083802406812821
42401,Sulfur dioxide,Mississippi,2018,0.6612110974101513
42401,Sulfur dioxide,Mississippi,2019,0.6184368342450658
42401,Sulfur dioxide,Mississippi,2020,0.625231914202708
42401,Sulfur dioxide,Mississippi,2021,0.396719959653034
42401,Sulfur dioxide,Mississippi,2022,0.29793347325957054
42401,Sulfur dioxide,Mississippi,2023,0.2488638675896929
42401,Sulfur dioxide,Mississippi,2024,0.729316622444174
42401,Sulfur dioxide,Missouri,2015,1.4054145431941605
42401,Sulfur dioxide,Missouri,2016,0.9494811097769419
42401,Sulfur dioxide,Missouri,2017,0.8975137610863462
42401,Sulfur dioxide,Missouri,2018,0.7327929147441277
42401,Sulfur dioxide,Missouri,2019,0.7274119144444217
42401,Sulfur dioxide,Missouri,2020,0.7141620411185503
42401,Sulfur dioxide,Missouri,2021,0.7071349865573051
42401,Sulfur dioxide,Missouri,2022,0.6470006563248557
42401,Sulfur dioxide,Missouri,2023,0.564215305769331
42401,Sulfur dioxide,Missouri,2024,0.7605938129745726
42401,Sulfur dioxide,Montana,2015,0.8144012157583426
42401,Sulfur dioxide,Montana,2016,0.8898937471490883
42401,Sulfur dioxide,Montana,2017,0.8011540400426704
42401,Sulfur dioxide,Montana,2018,0.4590263871758185
42401,Sulfur dioxide,Montana,2019,0.524882910082307
42401,Sulfur dioxide,Montana,2020,0.7735027350162477
42401,Sulfur dioxide,Montana,2021,0.5498755595952101
42401,Sulfur dioxide,Montana,2022,0.6433026867979411
42401,Sulfur dioxide,Montana,2023,1.207782553840543
42401,Sulfur dioxide,Montana,2024,1.248636436703092
42401,Sulfur dioxide,Nebraska,2015,0.8374797701598764
42401,Sulfur dioxide,Nebraska,2016,0.6716673457316739
42401,Sulfur dioxide,Nebraska,2017,0.6992917013669144
42401,Sulfur dioxide,Nebraska,2018,0.3809082824169581
42401,Sulfur dioxide,Nebraska,2019,0.2182275929604264
42401,Sulfur dioxide,Nebraska,2020,0.34823356016754087
42401,Sulfur dioxide,Nebraska,2021,0.7992767924597078
42401,Sulfur dioxide,Nebraska,2022,0.6595170035352439
42401,Sulfur dioxide,Nebraska,2023,0.4668146111895576
42401,Sulfur dioxide,Nebraska,2024,0.47040243424978406
42401,Sulfur dioxide,Nevada,2015,0.9601540923925845
42401,Sulfur dioxide,Nevada,2016,0.6142538764153737
42401,Sulfur dioxide,Nevada,2017,0.6415554727642154
42401,Sulfur dioxide,Nevada,2018,0.5700836843270787
42401,Sulfur dioxide,Nevada,2019,0.3901164632255536
42401,Sulfur dioxide,Nevada,2020,0.6546159307604766
42401,Sulfur dioxide,Nevada,2021,0.47129289190860196
42401,Sulfur dioxide,Nevada,2022,0.7246243782863891
42401,Sulfur dioxide,Nevada,2023,0.4713119636028106
42401,Sulfur dioxide,Nevada,2024,0.6351605346532846
42401,Sulfur dioxide,New Hampshire,2015,0.8585594685909281
42401,Sulfur dioxide,New Hampshire,2016,0.7546704019762313
42401,Sulfur dioxide,New Hampshire,2017,0.8421658928808946
42401,Sulfur dioxide,New Hampshire,2018,0.8735616792233135
42401,Sulfur dioxide,New Hampshire,2019,0.8563517895907073
42401,Sulfur dioxide,New Hampshire,2020,0.8374827666746194
42401,Sulfur dioxide,New Hampshire,2021,0.9451154468761811
42401,Sulfur dioxide,New Hampshire,2022,1.009720322146944
42401,Sulfur dioxide,New Hampshire,2023,0.45695435007077106
42401,Sulfur dioxide,New Hampshire,2024,0.6262528115410154
42401,Sulfur dioxide,New Jersey,2015,0.3385135193174336
42401,Sulfur dioxide,New Jersey,2016,0.27153982791660536
42401,Sulfur dioxide,New Jersey,2017,0.17085617826842622
42401,Sulfur dioxide,New Jersey,2018,0.34366189635717603
42401,Sulfur dioxide,New Jersey,2019,0.3716085534120078
42401,Sulfur dioxide,New Jersey,2020,0.5792907187709189
42401,Sulfur dioxide,New Jersey,2021,0.48449227017164676
42401,Sulfur dioxide,New Jersey,2022,0.4663561378820387
42401,Sulfur dioxide,New Jersey,2023,0.48754101976617037
42401,Sulfur dioxide,New Jersey,2024,0.48368627121066726
42401,Sulfur dioxide,New Mexico,2015,0.3143939579673395
42401,Sulfur dioxide,New Mexico,2016,0.42130464298061554
42401,Sulfur dioxide,New Mexico,2017,0.2735955647522572
42401,Sulfur dioxide,New Mexico,2018,0.2927177757352848
42401,Sulfur dioxide,New Mexico,2019,0.2561152134251827
42401,Sulfur dioxide,New Mexico,2020,0.6282609497670083
42401,Sulfur dioxide,New Mexico,2021,0.3784883368519155
42401,Sulfur dioxide,New Mexico,2022,0.27499440571446937
42401,Sulfur dioxide,New Mexico,2023,0.565063671391307
42401,Sulfur dioxide,New Mexico,2024,0.558293050235216
42401,Sulfur dioxide,New York,2015,1.0741980706967733
42401,Sulfur dioxide,New York,2016,0.49485354253573255
42401,Sulfur dioxide,New York,2017,0.34661949436291245
42401,Sulfur dioxide,New York,2018,0.2761362351866498
42401,Sulfur dioxide,New York,2019,0.2474893448105623
42401,Sulfur dioxide,New York,2020,0.21220737253124095
42401,Sulfur dioxide,New York,2021,0.2276104821544075
42401,Sulfur dioxide,New York,2022,0.22052055845354165
42401,Sulfur dioxide,New York,2023,0.17367989427222172
42401,Sulfur dioxide,New York,2024,0.1615943625354227
42401,Sulfur dioxide,North Carolina,2015,0.29758551296853647
42401,Sulfur dioxide,North Carolina,2016,0.1593929936480018
42401,Sulfur dioxide,North Carolina,2017,0.1075323953770388
42401,Sulfur dioxide,North Carolina,2018,0.16807913356008625
42401,Sulfur dioxide,North Carolina,2019,0.14751151473806734
42401,Sulfur dioxide,North Carolina,2020,0.2667415343538777
42401,Sulfur dioxide,North Carolina,2021,0.25576330474552555
42401,Sulfur dioxide,North Carolina,2022,0.25217408420292803
42401,Sulfur dioxide,North Carolina,2023,0.15725703577112882
42401,Sulfur dioxide,North Carolina,2024,-0.06068447525515403
42401,Sulfur dioxide,North Dakota,2015,0.7918987574936182
42401,Sulfur dioxide,North Dakota,2016,0.5904418800228898
42401,Sulfur dioxide,North Dakota,2017,0.9653712301250555
42401,Sulfur dioxide,North Dakota,2018,0.9148868287911025
42401,Sulfur dioxide,North Dakota,2019,1.1537454818633186
42401,Sulfur dioxide,North Dakota,2020,1.0538469133630892
42401,Sulfur dioxide,North Dakota,2021,1.0194859372164886
42401,Sulfur dioxide,North Dakota,2022,1.0057720796416791
42401,Sulfur dioxide,North Dakota,2023,1.0112568539179916
42401,Sulfur dioxide,North Dakota,2024,1.1936678216057102
42401,Sulfur dioxide,Ohio,2015,1.5402412334461195
42401,Sulfur dioxide,Ohio,2016,1.0169469369092603
42401,Sulfur dioxide,Ohio,2017,0.5825108662139852
42401,Sulfur dioxide,Ohio,2018,0.6452168022952512
42401,Sulfur dioxide,Ohio,2019,0.758399715001025
42401,Sulfur dioxide,Ohio,2020,0.6903315376876007
42401,Sulfur dioxide,Ohio,2021,0.9021406627643066
42401,Sulfur dioxide,Ohio,2022,0.5421639764827008
42401,Sulfur dioxide,Ohio,2023,0.4640778389280245
42401,Sulfur dioxide,Ohio,2024,0.3178188783645
42401,Sulfur dioxide,Oklahoma,2015,0.6768757114743625
42401,Sulfur dioxide,Oklahoma,2016,0.6192099187021769
42401,Sulfur dioxide,Oklahoma,2017,0.5085441943715691
42401,Sulfur dioxide,Oklahoma,2018,0.3852524240316828
42401,Sulfur dioxide,Oklahoma,2019,0.18599713960694628
42401,Sulfur dioxide,Oklahoma,2020,0.10119657996840566
42401,Sulfur dioxide,Oklahoma,2021,0.1779088126029328
42401,Sulfur dioxide,Oklahoma,2022,0.2659537794613436
42401,Sulfur dioxide,Oklahoma,2023,0.18004157174561583
42401,Sulfur dioxide,Oklahoma,2024,0.13538660027289343
42401,Sulfur dioxide,Oregon,2015,0.4777764685369239
42401,Sulfur dioxide,Oregon,2016,0.20109419854487215
42401,Sulfur dioxide,Oregon,2017,0.35705690944507085
42401,Sulfur dioxide,Oregon,2018,0.4359025397017961
42401,Sulfur dioxide,Oregon,2019,0.22479238215711972
42401,Sulfur dioxide,Oregon,2020,0.23148681331399104
42401,Sulfur dioxide,Oregon,2021,0.5092658216126679
42401,Sulfur dioxide,Oregon,2022,0.5701292643789749
42401,Sulfur dioxide,Oregon,2023,0.3993736721043076
42401,Sulfur dioxide,Oregon,2024,0.21005086341480794
42401,Sulfur dioxide,Pennsylvania,2015,1.7404110137308355
42401,Sulfur dioxide,Pennsylvania,2016,1.172300965460576
42401,Sulfur dioxide,Pennsylvania,2017,1.081336245492176
42401,Sulfur dioxide,Pennsylvania,2018,0.9387809398958237
42401,Sulfur dioxide,Pennsylvania,2019,1.0208781358063197
42401,Sulfur dioxide,Pennsylvania,2020,0.7203324335619433
42401,Sulfur dioxide,Pennsylvania,2021,0.8768509262246573
42401,Sulfur dioxide,Pennsylvania,2022,1.0663647034357948
42401,Sulfur dioxide,Pennsylvania,2023,0.9220975038879966
42401,Sulfur dioxide,Pennsylvania,2024,0.7695055909484468
42401,Sulfur dioxide,Puerto Rico,2015,1.5463043829856058
42401,Sulfur dioxide,Puerto Rico,2016,1.455463451394122
42401,Sulfur dioxide,Puerto Rico,2017,0.5009511820942437
42401,Sulfur dioxide,Puerto Rico,2018,0.16747387873802216
42401,Sulfur dioxide,Puerto Rico,2019,1.3758257938902536
42401,Sulfur dioxide,Puerto Rico,2020,1.2099130840389347
42401,Sulfur dioxide,Puerto Rico,2021,1.2243239947244986
42401,Sulfur dioxide,Puerto Rico,2022,0.41220388448877027
42401,Sulfur dioxide,Puerto Rico,2023,0.009474185790707114
42401,Sulfur dioxide,Puerto Rico,2024,0.08338614510973809
42401,Sulfur dioxide,Rhode Island,2015,0.35574120433656986
42401,Sulfur dioxide,Rhode Island,2016,0.2553529442618875
42401,Sulfur dioxide,Rhode Island,2017,0.2414845887262712
42401,Sulfur dioxide,Rhode Island,2018,0.27271855586434113
42401,Sulfur dioxide,Rhode Island,2019,0.22883982334149178
42401,Sulfur dioxide,Rhode Island,2020,0.15571858823404056
42401,Sulfur dioxide,Rhode Island,2021,0.1599465333815333
42401,Sulfur dioxide,Rhode Island,2022,0.1801246820718265
42401,Sulfur dioxide,Rhode Island,2023,0.1585762995343068
42401,Sulfur dioxide,Rhode Island,2024,0.19061172768131798
42401,Sulfur dioxide,South Carolina,2015,0.2912720932271616
42401,Sulfur dioxide,South Carolina,2016,0.2256959829809847
42401,Sulfur dioxide,South Carolina,2017,0.2298604224291272
42401,Sulfur dioxide,South Carolina,2018,0.17801173800016168
42401,Sulfur dioxide,South Carolina,2019,0.16075802991869548
42401,Sulfur dioxide,South Carolina,2020,0.17717373059677122
42401,Sulfur dioxide,South Carolina,2021,0.15512332531772588
42401,Sulfur dioxide,South Carolina,2022,0.21248054510867265
42401,Sulfur dioxide,South Carolina,2023,0.17945719235895016
42401,Sulfur dioxide,South Carolina,2024,0.10435773339570277
42401,Sulfur dioxide,South Dakota,2015,0.7217894640837595
42401,Sulfur dioxide,South Dakota,2016,0.3527326402145871
42401,Sulfur dioxide,South Dakota,2017,0.44246765978798536
42401,Sulfur dioxide,South Dakota,2018,0.43006615853153285
42401,Sulfur dioxide,South Dakota,2019,0.7930637070848394
42401,Sulfur dioxide,South Dakota,2020,0.44488617745230785
42401,Sulfur dioxide,South Dakota,2021,0.2548090211180655
42401,Sulfur dioxide,South Dakota,2022,0.038984334583045316
